frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
5.8e-05,1335.832697,85,10.5.126.131,10.5.126.84,41505,1883,0x00000018,5.013091,17,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:31,17,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,21.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
0.007337,1335.840034,79,10.5.126.157,10.5.126.84,37755,1883,0x00000018,3.018511,11,1829,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:ea:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
8.3e-05,1335.840117,72,10.5.126.84,10.5.126.157,1883,37755,0x00000018,8.3e-05,4,4988,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:ea,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
6.5e-05,1335.840182,80,10.5.126.132,10.5.126.84,34215,1883,0x00000018,3.018183,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:33:35:37,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,357.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
5.1e-05,1335.840233,85,10.5.126.131,10.5.126.84,46077,1883,0x00000018,5.02077,17,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33,17,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,23.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
4.8e-05,1335.840281,80,10.5.126.152,10.5.126.84,40605,1883,0x00000018,3.017337,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:35:38,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,158.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
0.000101,1335.840382,85,10.5.126.151,10.5.126.84,35151,1883,0x00000018,5.021027,17,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30,17,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,20.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
5e-05,1335.840432,80,10.5.126.156,10.5.126.84,38481,1883,0x00000018,3.017678,12,1829,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:f0:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.7e-05,1335.840459,72,10.5.126.84,10.5.126.156,1883,38481,0x00000018,2.7e-05,4,5434,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f0,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000132,1335.840591,80,10.5.126.156,10.5.126.84,37003,1883,0x00000018,3.017487,12,1829,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:ee:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
3.8e-05,1335.840629,72,10.5.126.84,10.5.126.156,1883,37003,0x00000018,3.8e-05,4,5434,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:ee,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.978633,1338.819262,79,10.5.126.157,10.5.126.84,37755,1883,0x00000018,2.979145,11,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:f2:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
0.000137,1338.819399,72,10.5.126.84,10.5.126.157,1883,37755,0x00000018,0.000137,4,4999,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f2,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000261,1338.81966,80,10.5.126.136,10.5.126.84,41065,1883,0x00000018,2.988196,12,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:f3:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.4e-05,1338.819674,80,10.5.126.132,10.5.126.84,34215,1883,0x00000018,2.979492,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:38:33,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,183.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
1e-05,1338.819684,80,10.5.126.152,10.5.126.84,45805,1883,0x00000018,2.987968,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:32:38,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,128.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
9e-06,1338.819693,79,10.5.126.137,10.5.126.84,33045,1883,0x00000018,2.987091,11,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:f7:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1338.819701,79,10.5.126.137,10.5.126.84,38017,1883,0x00000018,2.987674,11,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:f9:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
6.3e-05,1338.819764,80,10.5.126.132,10.5.126.84,45681,1883,0x00000018,2.988437,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:34:38:37,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,487.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.1e-05,1338.819775,80,10.5.126.136,10.5.126.84,34429,1883,0x00000018,2.987244,12,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:f5:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
9e-06,1338.819784,80,10.5.126.156,10.5.126.84,38481,1883,0x00000018,2.979325,12,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:f8:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.6e-05,1338.8198,79,10.5.126.157,10.5.126.84,39989,1883,0x00000018,2.988181,11,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:f4:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1338.819808,80,10.5.126.152,10.5.126.84,40605,1883,0x00000018,2.979527,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:34:31:37,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,417.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.2e-05,1338.81982,80,10.5.126.156,10.5.126.84,37003,1883,0x00000018,2.979191,12,1833,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:f6:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
5.3e-05,1338.819873,72,10.5.126.84,10.5.126.156,1883,37003,0x00000018,5.3e-05,4,5446,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f6,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
1.6e-05,1338.819889,72,10.5.126.84,10.5.126.136,1883,41065,0x00000018,0.000229,4,5446,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f3,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1338.819897,72,10.5.126.84,10.5.126.137,1883,33045,0x00000018,0.000204,4,4999,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f7,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
1.4e-05,1338.819911,72,10.5.126.84,10.5.126.156,1883,38481,0x00000018,0.000127,4,5446,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f8,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,1338.819919,72,10.5.126.84,10.5.126.157,1883,39989,0x00000018,0.000119,4,4999,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f4,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
1.3e-05,1338.819932,72,10.5.126.84,10.5.126.136,1883,34429,0x00000018,0.000157,4,5446,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f5,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2e-05,1338.819952,72,10.5.126.84,10.5.126.137,1883,38017,0x00000018,0.000251,4,4999,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:f9,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.000774,1340.820726,85,10.5.126.151,10.5.126.84,40629,1883,0x00000018,4.989747,17,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33,17,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,23.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
0.000253,1340.820979,84,10.5.126.155,10.5.126.84,45093,1883,0x00000018,4.98981,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:36:31:34,16,512,0x00001130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1614.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
6.7e-05,1340.821046,85,10.5.126.151,10.5.126.84,35151,1883,0x00000018,4.980664,17,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34,17,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,24.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
4.4e-05,1340.82109,84,10.5.126.155,10.5.126.84,44119,1883,0x00000018,4.988653,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:38:37:31,16,512,0x00001130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1871.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
4.6e-05,1340.821136,82,10.5.126.133,10.5.126.84,44793,1883,0x00000018,4.989365,14,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0c:00:08:48:75:6d:69:64:69:74:79:32:34,14,512,0x00001118,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,12,24.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
4.2e-05,1340.821178,85,10.5.126.131,10.5.126.84,46077,1883,0x00000018,4.980945,17,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33,17,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,23.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
4.2e-05,1340.82122,84,10.5.126.154,10.5.126.84,43673,1883,0x00000018,4.988581,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:33:37,16,512,0x0000112f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,937.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
4.1e-05,1340.821261,85,10.5.126.131,10.5.126.84,41505,1883,0x00000018,4.988564,17,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30,17,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,20.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
5.9e-05,1340.82132,82,10.5.126.153,10.5.126.84,45639,1883,0x00000018,4.989069,14,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0c:00:08:48:75:6d:69:64:69:74:79:2d:39,14,512,0x0000112c,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,12,-9.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
4.5e-05,1340.821365,83,10.5.126.153,10.5.126.84,35089,1883,0x00000018,4.989838,15,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:2d:31:38,15,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,-18.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
4.4e-05,1340.821409,84,10.5.126.154,10.5.126.84,36031,1883,0x00000018,4.989582,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:36:31,16,512,0x0000112f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,961.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
4.3e-05,1340.821452,84,10.5.126.135,10.5.126.84,38619,1883,0x00000018,4.989513,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:35:36:38,16,512,0x0000111c,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1568.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
5.2e-05,1340.821504,84,10.5.126.134,10.5.126.84,39785,1883,0x00000018,4.98915,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:38:39,16,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,889.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
4.4e-05,1340.821548,84,10.5.126.135,10.5.126.84,37919,1883,0x00000018,4.989665,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:34:30,16,512,0x0000111c,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1940.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
5.1e-05,1340.821599,84,10.5.126.134,10.5.126.84,37923,1883,0x00000018,4.989942,16,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:33:38,16,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,838.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
5.3e-05,1340.821652,83,10.5.126.133,10.5.126.84,46179,1883,0x00000018,4.989589,15,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:31:31:31,15,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,111.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
0.998276,1341.819928,79,10.5.126.157,10.5.126.84,37755,1883,0x00000018,3.000529,11,1837,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:fa:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
0.000161,1341.820089,72,10.5.126.84,10.5.126.157,1883,37755,0x00000018,0.000161,4,5010,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:fa,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000216,1341.820305,80,10.5.126.136,10.5.126.84,41065,1883,0x00000018,3.000416,12,1837,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:fb:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
3e-05,1341.820335,72,10.5.126.84,10.5.126.136,1883,41065,0x00000018,3e-05,4,5458,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:fb,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
3.7e-05,1341.820372,80,10.5.126.132,10.5.126.84,34215,1883,0x00000018,3.000698,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:33:31,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,231.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
3.7e-05,1341.820409,80,10.5.126.152,10.5.126.84,45805,1883,0x00000018,3.000725,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:36:38,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,168.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
7.2e-05,1341.820481,79,10.5.126.137,10.5.126.84,33045,1883,0x00000018,3.000584,11,1837,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:ff:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
2.3e-05,1341.820504,72,10.5.126.84,10.5.126.137,1883,33045,0x00000018,2.3e-05,4,5010,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:ff,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.2e-05,1341.820526,79,10.5.126.137,10.5.126.84,38017,1883,0x00000018,3.000574,11,1837,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0e:01:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
1.8e-05,1341.820544,72,10.5.126.84,10.5.126.137,1883,38017,0x00000018,1.8e-05,4,5010,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0e:01,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
7.7e-05,1341.820621,80,10.5.126.132,10.5.126.84,45681,1883,0x00000018,3.000857,12,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:33:32:38,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,328.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
3.7e-05,1341.820658,80,10.5.126.136,10.5.126.84,34429,1883,0x00000018,3.000726,12,1837,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0d:fd:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.8e-05,1341.820676,72,10.5.126.84,10.5.126.136,1883,34429,0x00000018,1.8e-05,4,5458,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:fd,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.1e-05,1341.820697,80,10.5.126.156,10.5.126.84,38481,1883,0x00000018,3.000786,12,1837,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:0e:00:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.8e-05,1341.820715,72,10.5.126.84,10.5.126.156,1883,38481,0x00000018,1.8e-05,4,5458,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0e:00,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
4.2e-05,1341.820757,79,10.5.126.157,10.5.126.84,39989,1883,0x00000018,3.000838,11,1837,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0d:fc:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
